#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
566290 1379190 350 4.4e-113  0 0 0 2.7e-152 1.6e-102 2.2e-85 1.3e-58 1e+02 
566290 1380690 350 1.2e-112  0 0 0 7.3e-151 1.6e-101 1.2e-84 4.9e-58 1e+02 
566290 1382190 350 2.2e-112  0 0 0 6.5e-150 9.6e-101 5.8e-84 1.2e-57 1e+02 
566290 1383690 350 3e-112  0 0 0 1.9e-149 3.5e-100 2.4e-83 2.2e-57 1e+02 
566290 1385190 350 2.8e-112  0 0 0 1.9e-149 7.7e-100 8.3e-83 2.6e-57 1e+02 
566290 1386690 350 1.8e-112  0 0 0 6.3e-150 1e-99 2.5e-82 2.3e-57 1e+02 
566290 1388190 350 8.4e-113  0 0 0 6.9e-151 8.1e-100 6.4e-82 1.4e-57 1e+02 
566290 1389690 350 2.7e-113  0 0 0 2.5e-152 3.9e-100 1.4e-81 6.4e-58 1e+02 
566290 1391190 350 6.1e-114  0 0 0 3.1e-154 1.1e-100 2.7e-81 2.1e-58 1e+02 
566290 1392690 350 9.8e-115  0 0 0 1.2e-156 2e-101 4.6e-81 5.4e-59 1e+02 
566290 1394190 350 1.1e-115  0 0 0 1.7e-159 2.1e-102 6.7e-81 1.1e-59 1e+02 
566290 1395690 350 8.6e-117  0 0 0 7.4e-163 1.3e-103 8.6e-81 1.7e-60 1e+02 
566290 1397190 350 4.8e-118  0 0 0 1.1e-166 5.1e-105 9.6e-81 2.2e-61 1e+02 
566290 1398690 350 1.9e-119  0 0 0 5.4e-171 1.2e-106 9.4e-81 2.5e-62 1e+02 
566290 1400190 350 5.1e-121  0 0 0 8.8e-176 1.6e-108 8.1e-81 2.6e-63 1e+02 
566290 1401690 350 1e-122  0 0 0 4.7e-181 1.3e-110 6.1e-81 2.6e-64 1e+02 
566290 1403190 350 1.4e-124  0 0 0 8.3e-187 6.6e-113 4e-81 2.6e-65 1e+02 
566290 1404690 350 1.4e-126  0 0 0 4.8e-193 1.9e-115 2.3e-81 2.7e-66 1e+02 
566290 1406190 350 9.6e-129  0 0 0 0 3.3e-118 1.1e-81 3.1e-67 1e+02 
566290 1407690 350 4.9e-131  0 0 0 0 3.4e-121 4.8e-82 3.9e-68 1e+02 
566290 1409190 350 1.8e-133  0 0 0 0 2e-124 1.7e-82 5.4e-69 1e+02 
566290 1410690 350 5.1e-136  0 0 0 0 6.8e-128 5e-83 8.3e-70 1e+02 
566290 1412190 350 1.1e-138  0 0 0 0 1.3e-131 1.2e-83 1.5e-70 1e+02 
566290 1413690 350 1.8e-141  0 0 0 0 1.3e-135 2.3e-84 2.9e-71 1e+02 
566290 1415190 350 2.3e-144  0 0 0 0 7.2e-140 3.3e-85 6.7e-72 1e+02 
566290 1416690 350 2.5e-147  0 0 0 0 2e-144 3.6e-86 2.4e-72 1e+02 
566290 1418190 350 2.2e-150  0 0 0 0 2.9e-149 3e-87 2.7e-72 1e+02 
566290 1419690 350 1.7e-153  0 0 0 0 2.1e-154 1.7e-88 7.9e-72 1e+02 
566290 1421190 350 1.1e-156  0 0 0 0 7.3e-160 7.3e-90 2.9e-71 1e+02 
566290 1422690 350 6.2e-160  0 0 0 0 0 2.2e-91 1e-70 1e+02 
566290 1424190 350 3e-163  0 0 0 0 0 4.7e-93 3.2e-70 1e+02 
566290 1425690 350 1.3e-166  0 0 0 0 0 7e-95 9.2e-70 1e+02 
566290 1427190 350 4.9e-170  0 0 0 0 0 7.2e-97 2.3e-69 1e+02 
566290 1428690 350 1.6e-173  0 0 0 0 0 5.2e-99 4.9e-69 1e+02 
566290 1430190 350 4.9e-177  0 0 0 0 0 2.6e-101 8.9e-69 1e+02 
566290 1431690 350 1.3e-180  0 0 0 0 0 9.1e-104 1.4e-68 1e+02 
567790 1332690 350 4.1e-205  0 0 0 0 0 0 3.6e-105 1e+02 
567790 1334190 350 1.5e-200  0 0 0 0 0 0 1e-104 1e+02 
567790 1335690 350 4.7e-196  0 0 0 0 0 0 2.5e-104 1e+02 
567790 1337190 350 1.2e-191  0 0 0 0 0 0 5.8e-104 1e+02 
567790 1338690 350 2.6e-187  0 0 0 0 0 1.9e-132 1.2e-103 1e+02 
567790 1340190 350 4.5e-183  0 0 0 0 0 8.3e-130 2.3e-103 1e+02 
567790 1341690 350 6.4e-179  0 0 0 0 0 2.7e-127 4.1e-103 1e+02 
567790 1343190 350 7.4e-175  0 0 0 0 0 7e-125 6.9e-103 1e+02 
567790 1344690 350 6.6e-171  0 0 0 0 0 1.4e-122 1.2e-102 1e+02 
567790 1346190 350 4.6e-167  0 0 0 0 0 2.2e-120 7e-102 1e+02 
567790 1347690 350 2.4e-163  0 0 0 0 0 2.8e-118 5.2e-100 1e+02 
567790 1349190 350 9.6e-160  0 0 0 0 0 2.9e-116 5.9e-98 1e+02 
567790 1350690 350 2.7e-156  0 0 0 0 0 2.6e-114 7.4e-96 1e+02 
567790 1352190 350 5.7e-153  0 0 0 0 5.5e-165 2e-112 9.9e-94 1e+02 
567790 1353690 350 8.6e-150  0 0 0 0 5.1e-160 1.3e-110 1.4e-91 1e+02 
567790 1355190 350 9.1e-147  0 0 0 0 2.8e-155 7.2e-109 2.2e-89 1e+02 
567790 1356690 350 6.9e-144  0 0 0 0 9.3e-151 3.5e-107 3.4e-87 1e+02 
567790 1358190 350 3.7e-141  0 0 0 0 1.8e-146 1.5e-105 5.3e-85 1e+02 
567790 1359690 350 1.4e-138  0 0 0 0 2.2e-142 5.4e-104 7.8e-83 1e+02 
567790 1361190 350 3.8e-136  0 0 0 0 1.6e-138 1.7e-102 1.1e-80 1e+02 
567790 1362690 350 7.1e-134  0 0 0 0 6.7e-135 4.9e-101 1.3e-78 1e+02 
567790 1364190 350 9.4e-132  0 0 0 0 1.7e-131 1.2e-99 1.2e-76 1e+02 
567790 1365690 350 8.8e-130  0 0 0 0 2.7e-128 2.6e-98 1e-74 1e+02 
567790 1367190 350 5.7e-128  0 0 0 1.5e-193 2.6e-125 5e-97 6.3e-73 1e+02 
567790 1368690 350 2.6e-126  0 0 0 2.7e-188 1.4e-122 8.3e-96 3.1e-71 1e+02 
567790 1370190 350 8.5e-125  0 0 0 1.6e-183 5e-120 1.2e-94 1.1e-69 1e+02 
567790 1371690 350 1.9e-123  0 0 0 3.2e-179 1e-117 1.6e-93 3.2e-68 1e+02 
567790 1373190 350 3.1e-122  0 0 0 2.1e-175 1.3e-115 1.8e-92 6.4e-67 1e+02 
567790 1374690 350 3.4e-121  0 0 0 4.5e-172 9.7e-114 1.7e-91 9.3e-66 1e+02 
567790 1376190 350 2.7e-120  0 0 0 3.3e-169 4.4e-112 1.5e-90 9.7e-65 1e+02 
567790 1377690 350 1.5e-119  0 0 0 7.9e-167 1.2e-110 1.1e-89 7.2e-64 1e+02 
567790 1379190 350 5.7e-119  0 0 0 6.4e-165 2e-109 6.9e-89 3.8e-63 1e+02 
567790 1380690 350 1.5e-118  0 0 0 1.7e-163 2e-108 3.8e-88 1.4e-62 1e+02 
567790 1382190 350 2.9e-118  0 0 0 1.5e-162 1.2e-107 1.8e-87 3.6e-62 1e+02 
567790 1383690 350 3.9e-118  0 0 0 4.5e-162 4.4e-107 7.5e-87 6.5e-62 1e+02 
567790 1385190 350 3.6e-118  0 0 0 4.5e-162 9.6e-107 2.6e-86 8.5e-62 1e+02 
567790 1386690 350 2.4e-118  0 0 0 1.5e-162 1.3e-106 8.1e-86 7.9e-62 1e+02 
567790 1388190 350 1.1e-118  0 0 0 1.6e-163 1e-106 2.1e-85 5.4e-62 1e+02 
567790 1389690 350 3.5e-119  0 0 0 5.9e-165 4.9e-107 4.9e-85 2.7e-62 1e+02 
567790 1391190 350 8e-120  0 0 0 7.1e-167 1.4e-107 9.7e-85 1e-62 1e+02 
567790 1392690 350 1.3e-120  0 0 0 2.9e-169 2.5e-108 1.7e-84 3e-63 1e+02 
567790 1394190 350 1.4e-121  0 0 0 3.9e-172 2.6e-109 2.5e-84 6.9e-64 1e+02 
567790 1395690 350 1.1e-122  0 0 0 1.7e-175 1.7e-110 3.3e-84 1.3e-64 1e+02 
567790 1397190 350 6.3e-124  0 0 0 2.5e-179 6.3e-112 3.8e-84 2.1e-65 1e+02 
567790 1398690 350 2.5e-125  0 0 0 1.2e-183 1.4e-113 3.9e-84 3e-66 1e+02 
567790 1400190 350 6.8e-127  0 0 0 2e-188 2e-115 3.4e-84 3.9e-67 1e+02 
567790 1401690 350 1.3e-128  0 0 0 7.4e-194 1.6e-117 2.6e-84 5.1e-68 1e+02 
567790 1403190 350 1.9e-130  0 0 0 0 8e-120 1.7e-84 6.6e-69 1e+02 
567790 1404690 350 1.9e-132  0 0 0 0 2.3e-122 9.9e-85 9e-70 1e+02 
567790 1406190 350 1.3e-134  0 0 0 0 4e-125 4.8e-85 1.3e-70 1e+02 
567790 1407690 350 7e-137  0 0 0 0 4e-128 2e-85 2.1e-71 1e+02 
567790 1409190 350 2.7e-139  0 0 0 0 2.3e-131 7e-86 3.6e-72 1e+02 
567790 1410690 350 7.8e-142  0 0 0 0 7.4e-135 2e-86 6.9e-73 1e+02 
567790 1412190 350 1.7e-144  0 0 0 0 1.3e-138 4.6e-87 1.5e-73 1e+02 
567790 1413690 350 3e-147  0 0 0 0 1.3e-142 8.2e-88 3.6e-74 1e+02 
567790 1415190 350 4.2e-150  0 0 0 0 6.6e-147 1.1e-88 1.2e-74 1e+02 
567790 1416690 350 4.8e-153  0 0 0 0 1.7e-151 1.2e-89 1.1e-74 1e+02 
567790 1418190 350 4.6e-156  0 0 0 0 2.3e-156 8.9e-91 3.3e-74 1e+02 
567790 1419690 350 3.7e-159  0 0 0 0 1.6e-161 4.9e-92 1.3e-73 1e+02 
567790 1421190 350 2.6e-162  0 0 0 0 0 1.9e-93 4.9e-73 1e+02 
567790 1422690 350 1.6e-165  0 0 0 0 0 5.5e-95 1.7e-72 1e+02 
567790 1424190 350 8.1e-169  0 0 0 0 0 1.1e-96 5.5e-72 1e+02 
567790 1425690 350 3.7e-172  0 0 0 0 0 1.6e-98 1.5e-71 1e+02 
567790 1427190 350 1.5e-175  0 0 0 0 0 1.5e-100 3.7e-71 1e+02 
567790 1428690 350 5.1e-179  0 0 0 0 0 1.1e-102 7.6e-71 1e+02 
567790 1430190 350 1.6e-182  0 0 0 0 0 5.1e-105 1.3e-70 1e+02 
567790 1431690 350 4.4e-186  0 0 0 0 0 1.7e-107 2e-70 1e+02 
569290 1332690 350 7.7e-211  0 0 0 0 0 0 7.2e-107 1e+02 
569290 1334190 350 2.7e-206  0 0 0 0 0 0 2.1e-106 1e+02 
569290 1335690 350 7.8e-202  0 0 0 0 0 0 5.6e-106 1e+02 
569290 1337190 350 1.9e-197  0 0 0 0 0 0 1.3e-105 1e+02 
569290 1338690 350 3.8e-193  0 0 0 0 0 0 2.9e-105 1e+02 
569290 1340190 350 6.2e-189  0 0 0 0 0 2.4e-133 5.8e-105 1e+02 
569290 1341690 350 8.3e-185  0 0 0 0 0 8.2e-131 1.1e-104 1e+02 
569290 1343190 350 9e-181  0 0 0 0 0 2.2e-128 1.9e-104 1e+02 
569290 1344690 350 7.7e-177  0 0 0 0 0 4.6e-126 3.2e-104 1e+02 
569290 1346190 350 5.1e-173  0 0 0 0 0 7.6e-124 5.8e-104 1e+02 
569290 1347690 350 2.6e-169  0 0 0 0 0 1e-121 4.9e-103 1e+02 
569290 1349190 350 9.8e-166  0 0 0 0 0 1.1e-119 3.7e-101 1e+02 
569290 1350690 350 2.7e-162  0 0 0 0 0 1e-117 3.7e-99 1e+02 
569290 1352190 350 5.6e-159  0 0 0 0 0 7.7e-116 4e-97 1e+02 
569290 1353690 350 8.2e-156  0 0 0 0 6e-167 5e-114 4.5e-95 1e+02 
569290 1355190 350 8.7e-153  0 0 0 0 2.1e-162 2.8e-112 5.3e-93 1e+02 
569290 1356690 350 6.5e-150  0 0 0 0 7e-158 1.4e-110 6.4e-91 1e+02 
569290 1358190 350 3.5e-147  0 0 0 0 1.4e-153 5.8e-109 7.7e-89 1e+02 
569290 1359690 350 1.3e-144  0 0 0 0 1.7e-149 2.1e-107 9e-87 1e+02 
569290 1361190 350 3.5e-142  0 0 0 0 1.2e-145 6.8e-106 9.8e-85 1e+02 
569290 1362690 350 6.6e-140  0 0 0 0 5.1e-142 1.9e-104 9.4e-83 1e+02 
569290 1364190 350 8.7e-138  0 0 0 0 1.3e-138 4.7e-103 7.9e-81 1e+02 
569290 1365690 350 8.1e-136  0 0 0 0 2.1e-135 1e-101 5.4e-79 1e+02 
569290 1367190 350 5.3e-134  0 0 0 0 1.9e-132 1.9e-100 3e-77 1e+02 
569290 1368690 350 2.4e-132  0 0 0 0 1.1e-129 3.1e-99 1.3e-75 1e+02 
569290 1370190 350 7.8e-131  0 0 0 0 3.8e-127 4.4e-98 4.4e-74 1e+02 
569290 1371690 350 1.8e-129  0 0 0 2.2e-192 7.8e-125 5.5e-97 1.1e-72 1e+02 
569290 1373190 350 2.8e-128  0 0 0 1.6e-188 9.8e-123 6.1e-96 2e-71 1e+02 
569290 1374690 350 3.1e-127  0 0 0 3.5e-185 7.4e-121 5.8e-95 2.8e-70 1e+02 
569290 1376190 350 2.5e-126  0 0 0 2.6e-182 3.4e-119 4.9e-94 2.8e-69 1e+02 
569290 1377690 350 1.3e-125  0 0 0 6.2e-180 9.2e-118 3.5e-93 2e-68 1e+02 
569290 1379190 350 5.2e-125  0 0 0 5e-178 1.5e-116 2.2e-92 1e-67 1e+02 
569290 1380690 350 1.4e-124  0 0 0 1.3e-176 1.5e-115 1.2e-91 3.8e-67 1e+02 
569290 1382190 350 2.7e-124  0 0 0 1.2e-175 9.2e-115 5.8e-91 1e-66 1e+02 
569290 1383690 350 3.6e-124  0 0 0 3.5e-175 3.3e-114 2.4e-90 1.9e-66 1e+02 
569290 1385190 350 3.3e-124  0 0 0 3.5e-175 7.3e-114 8.5e-90 2.6e-66 1e+02 
569290 1386690 350 2.2e-124  0 0 0 1.1e-175 9.6e-114 2.6e-89 2.6e-66 1e+02 
569290 1388190 350 1e-124  0 0 0 1.3e-176 7.7e-114 7e-89 2e-66 1e+02 
569290 1389690 350 3.3e-125  0 0 0 4.6e-178 3.7e-114 1.6e-88 1.1e-66 1e+02 
569290 1391190 350 7.4e-126  0 0 0 5.5e-180 1.1e-114 3.3e-88 4.7e-67 1e+02 
569290 1392690 350 1.2e-126  0 0 0 2.2e-182 1.9e-115 5.9e-88 1.6e-67 1e+02 
569290 1394190 350 1.3e-127  0 0 0 3e-185 2e-116 9e-88 4.3e-68 1e+02 
569290 1395690 350 1.1e-128  0 0 0 1.3e-188 1.2e-117 1.2e-87 9.9e-69 1e+02 
569290 1397190 350 5.9e-130  0 0 0 1.7e-192 4.8e-119 1.4e-87 2e-69 1e+02 
569290 1398690 350 2.3e-131  0 0 0 0 1.1e-120 1.4e-87 3.6e-70 1e+02 
569290 1400190 350 6.5e-133  0 0 0 0 1.5e-122 1.3e-87 6.1e-71 1e+02 
569290 1401690 350 1.3e-134  0 0 0 0 1.2e-124 9.8e-88 1e-71 1e+02 
569290 1403190 350 1.8e-136  0 0 0 0 5.9e-127 6.5e-88 1.8e-72 1e+02 
569290 1404690 350 1.8e-138  0 0 0 0 1.7e-129 3.7e-88 3.1e-73 1e+02 
569290 1406190 350 1.3e-140  0 0 0 0 2.8e-132 1.8e-88 5.8e-74 1e+02 
569290 1407690 350 7.2e-143  0 0 0 0 2.7e-135 7.3e-89 1.1e-74 1e+02 
569290 1409190 350 2.9e-145  0 0 0 0 1.5e-138 2.4e-89 2.5e-75 1e+02 
569290 1410690 350 8.7e-148  0 0 0 0 4.7e-142 6.7e-90 5.8e-76 1e+02 
569290 1412190 350 2e-150  0 0 0 0 8e-146 1.5e-90 1.5e-76 1e+02 
569290 1413690 350 3.8e-153  0 0 0 0 7.3e-150 2.5e-91 5.2e-77 1e+02 
569290 1415190 350 5.6e-156  0 0 0 0 3.5e-154 3.2e-92 4.5e-77 1e+02 
569290 1416690 350 6.9e-159  0 0 0 0 8.6e-159 3.1e-93 1.3e-76 1e+02 
569290 1418190 350 7.2e-162  0 0 0 0 0 2.2e-94 5.5e-76 1e+02 
569290 1419690 350 6.2e-165  0 0 0 0 0 1.1e-95 2.3e-75 1e+02 
569290 1421190 350 4.6e-168  0 0 0 0 0 4.2e-97 8.8e-75 1e+02 
569290 1422690 350 3e-171  0 0 0 0 0 1.1e-98 3e-74 1e+02 
569290 1424190 350 1.6e-174  0 0 0 0 0 2.1e-100 9.4e-74 1e+02 
569290 1425690 350 7.8e-178  0 0 0 0 0 2.8e-102 2.5e-73 1e+02 
569290 1427190 350 3.3e-181  0 0 0 0 0 2.7e-104 5.8e-73 1e+02 
569290 1428690 350 1.2e-184  0 0 0 0 0 1.8e-106 1.2e-72 1e+02 
569290 1430190 350 4e-188  0 0 0 0 0 8e-109 2e-72 1e+02 
569290 1431690 350 1.1e-191  0 0 0 0 0 2.5e-111 2.9e-72 1e+02 
570790 1332690 350 1.1e-216  0 0 0 0 0 0 0 1e+02 
570790 1334190 350 3.5e-212  0 0 0 0 0 0 4.4e-108 1e+02 
570790 1335690 350 9.7e-208  0 0 0 0 0 0 1.2e-107 1e+02 
570790 1337190 350 2.2e-203  0 0 0 0 0 0 3e-107 1e+02 
570790 1338690 350 4.2e-199  0 0 0 0 0 0 6.9e-107 1e+02 
570790 1340190 350 6.4e-195  0 0 0 0 0 0 1.5e-106 1e+02 
570790 1341690 350 8e-191  0 0 0 0 0 0 2.8e-106 1e+02 
570790 1343190 350 8.1e-187  0 0 0 0 0 5.8e-132 5.2e-106 1e+02 
570790 1344690 350 6.5e-183  0 0 0 0 0 1.3e-129 9.1e-106 1e+02 
570790 1346190 350 4.1e-179  0 0 0 0 0 2.2e-127 1.5e-105 1e+02 
570790 1347690 350 2e-175  0 0 0 0 0 3.1e-125 2.9e-105 1e+02 
570790 1349190 350 7.3e-172  0 0 0 0 0 3.5e-123 2.8e-104 1e+02 
570790 1350690 350 2e-168  0 0 0 0 0 3.3e-121 1.9e-102 1e+02 
570790 1352190 350 3.9e-165  0 0 0 0 0 2.6e-119 1.6e-100 1e+02 
570790 1353690 350 5.7e-162  0 0 0 0 0 1.7e-117 1.5e-98 1e+02 
570790 1355190 350 5.9e-159  0 0 0 0 0 9.7e-116 1.4e-96 1e+02 
570790 1356690 350 4.4e-156  0 0 0 0 3.3e-165 4.7e-114 1.3e-94 1e+02 
570790 1358190 350 2.3e-153  0 0 0 0 6.3e-161 2e-112 1.2e-92 1e+02 
570790 1359690 350 8.7e-151  0 0 0 0 7.5e-157 7.4e-111 1.1e-90 1e+02 
570790 1361190 350 2.3e-148  0 0 0 0 5.4e-153 2.4e-109 9.5e-89 1e+02 
570790 1362690 350 4.3e-146  0 0 0 0 2.3e-149 6.6e-108 7.4e-87 1e+02 
570790 1364190 350 5.7e-144  0 0 0 0 6.1e-146 1.6e-106 5.1e-85 1e+02 
570790 1365690 350 5.2e-142  0 0 0 0 9.5e-143 3.4e-105 2.9e-83 1e+02 
570790 1367190 350 3.4e-140  0 0 0 0 9e-140 6.3e-104 1.4e-81 1e+02 
570790 1368690 350 1.6e-138  0 0 0 0 5.1e-137 1e-102 5.4e-80 1e+02 
570790 1370190 350 5e-137  0 0 0 0 1.8e-134 1.5e-101 1.6e-78 1e+02 
570790 1371690 350 1.1e-135  0 0 0 0 3.6e-132 1.8e-100 3.7e-77 1e+02 
570790 1373190 350 1.8e-134  0 0 0 0 4.5e-130 2e-99 6.4e-76 1e+02 
570790 1374690 350 2e-133  0 0 0 0 3.4e-128 1.8e-98 8.2e-75 1e+02 
570790 1376190 350 1.6e-132  0 0 0 0 1.5e-126 1.5e-97 7.8e-74 1e+02 
570790 1377690 350 8.7e-132  0 0 0 0 4.2e-125 1.1e-96 5.4e-73 1e+02 
570790 1379190 350 3.3e-131  0 0 0 1.5e-191 7e-124 6.8e-96 2.8e-72 1e+02 
570790 1380690 350 9.1e-131  0 0 0 3.4e-190 7e-123 3.7e-95 1e-71 1e+02 
570790 1382190 350 1.7e-130  0 0 0 3.1e-189 4.2e-122 1.8e-94 2.8e-71 1e+02 
570790 1383690 350 2.3e-130  0 0 0 9.1e-189 1.5e-121 7.2e-94 5.5e-71 1e+02 
570790 1385190 350 2.1e-130  0 0 0 9e-189 3.4e-121 2.6e-93 8e-71 1e+02 
570790 1386690 350 1.4e-130  0 0 0 3e-189 4.4e-121 8.1e-93 8.7e-71 1e+02 
570790 1388190 350 6.5e-131  0 0 0 3.3e-190 3.5e-121 2.2e-92 7.1e-71 1e+02 
570790 1389690 350 2.1e-131  0 0 0 0 1.7e-121 5.1e-92 4.5e-71 1e+02 
570790 1391190 350 4.8e-132  0 0 0 0 4.9e-122 1.1e-91 2.2e-71 1e+02 
570790 1392690 350 7.7e-133  0 0 0 0 8.6e-123 1.9e-91 8.7e-72 1e+02 
570790 1394190 350 8.7e-134  0 0 0 0 9e-124 2.9e-91 2.9e-72 1e+02 
570790 1395690 350 6.9e-135  0 0 0 0 5.7e-125 3.9e-91 8e-73 1e+02 
570790 1397190 350 3.9e-136  0 0 0 0 2.1e-126 4.7e-91 2e-73 1e+02 
570790 1398690 350 1.5e-137  0 0 0 0 4.9e-128 4.8e-91 4.7e-74 1e+02 
570790 1400190 350 4.4e-139  0 0 0 0 6.6e-130 4.2e-91 1e-74 1e+02 
570790 1401690 350 8.7e-141  0 0 0 0 5.3e-132 3.2e-91 2.3e-75 1e+02 
570790 1403190 350 1.3e-142  0 0 0 0 2.5e-134 2.1e-91 5e-76 1e+02 
570790 1404690 350 1.3e-144  0 0 0 0 7.1e-137 1.2e-91 1.1e-76 1e+02 
570790 1406190 350 9.8e-147  0 0 0 0 1.2e-139 5.6e-92 2.6e-77 1e+02 
570790 1407690 350 5.4e-149  0 0 0 0 1.1e-142 2.2e-92 6.6e-78 1e+02 
570790 1409190 350 2.3e-151  0 0 0 0 5.8e-146 7.2e-93 1.8e-78 1e+02 
570790 1410690 350 7.2e-154  0 0 0 0 1.7e-149 1.9e-93 5.1e-79 1e+02 
570790 1412190 350 1.8e-156  0 0 0 0 2.7e-153 3.9e-94 1.9e-79 1e+02 
570790 1413690 350 3.6e-159  0 0 0 0 2.3e-157 6.2e-95 1.7e-79 1e+02 
570790 1415190 350 5.7e-162  0 0 0 0 0 7.4e-96 5.2e-79 1e+02 
570790 1416690 350 7.6e-165  0 0 0 0 0 6.6e-97 2.3e-78 1e+02 
570790 1418190 350 8.5e-168  0 0 0 0 0 4.4e-98 1e-77 1e+02 
570790 1419690 350 7.9e-171  0 0 0 0 0 2.1e-99 4.2e-77 1e+02 
570790 1421190 350 6.3e-174  0 0 0 0 0 7.3e-101 1.6e-76 1e+02 
570790 1422690 350 4.3e-177  0 0 0 0 0 1.8e-102 5.3e-76 1e+02 
570790 1424190 350 2.5e-180  0 0 0 0 0 3.2e-104 1.6e-75 1e+02 
570790 1425690 350 1.3e-183  0 0 0 0 0 4.1e-106 4.1e-75 1e+02 
570790 1427190 350 5.7e-187  0 0 0 0 0 3.7e-108 9.1e-75 1e+02 
570790 1428690 350 2.2e-190  0 0 0 0 0 2.3e-110 1.7e-74 1e+02 
570790 1430190 350 7.6e-194  0 0 0 0 0 1e-112 2.9e-74 1e+02 
570790 1431690 350 2.3e-197  0 0 0 0 0 3e-115 4e-74 1e+02 
572290 1332690 350 1.2e-222  0 0 0 0 0 0 0 1e+02 
572290 1334190 350 3.6e-218  0 0 0 0 0 0 0 1e+02 
572290 1335690 350 9.2e-214  0 0 0 0 0 0 0 1e+02 
572290 1337190 350 2e-209  0 0 0 0 0 0 6.9e-109 1e+02 
572290 1338690 350 3.5e-205  0 0 0 0 0 0 1.7e-108 1e+02 
572290 1340190 350 5e-201  0 0 0 0 0 0 3.7e-108 1e+02 
572290 1341690 350 5.9e-197  0 0 0 0 0 0 7.6e-108 1e+02 
572290 1343190 350 5.5e-193  0 0 0 0 0 0 1.5e-107 1e+02 
572290 1344690 350 4.2e-189  0 0 0 0 0 2.4e-133 2.6e-107 1e+02 
572290 1346190 350 2.5e-185  0 0 0 0 0 5.4e-131 4.6e-107 1e+02 
572290 1347690 350 1.1e-181  0 0 0 0 0 7.9e-129 8e-107 1e+02 
572290 1349190 350 3.9e-178  0 0 0 0 0 9.3e-127 1.5e-106 1e+02 
572290 1350690 350 1e-174  0 0 0 0 0 9e-125 1.3e-105 1e+02 
572290 1352190 350 2e-171  0 0 0 0 0 7.3e-123 7.4e-104 1e+02 
572290 1353690 350 2.8e-168  0 0 0 0 0 4.9e-121 5.3e-102 1e+02 
572290 1355190 350 2.9e-165  0 0 0 0 0 2.9e-119 3.9e-100 1e+02 
572290 1356690 350 2.1e-162  0 0 0 0 0 1.4e-117 2.9e-98 1e+02 
572290 1358190 350 1.1e-159  0 0 0 0 0 6e-116 2.1e-96 1e+02 
572290 1359690 350 4.1e-157  0 0 0 0 1.9e-164 2.2e-114 1.5e-94 1e+02 
572290 1361190 350 1.1e-154  0 0 0 0 1.5e-160 7.1e-113 1e-92 1e+02 
572290 1362690 350 2e-152  0 0 0 0 6.4e-157 2e-111 6.4e-91 1e+02 
572290 1364190 350 2.6e-150  0 0 0 0 1.7e-153 4.8e-110 3.6e-89 1e+02 
572290 1365690 350 2.4e-148  0 0 0 0 2.6e-150 1e-108 1.7e-87 1e+02 
572290 1367190 350 1.6e-146  0 0 0 0 2.5e-147 1.9e-107 6.9e-86 1e+02 
572290 1368690 350 7.2e-145  0 0 0 0 1.4e-144 3e-106 2.3e-84 1e+02 
572290 1370190 350 2.3e-143  0 0 0 0 4.9e-142 4.3e-105 6.1e-83 1e+02 
572290 1371690 350 5.2e-142  0 0 0 0 1e-139 5.3e-104 1.3e-81 1e+02 
572290 1373190 350 8.2e-141  0 0 0 0 1.3e-137 5.7e-103 2e-80 1e+02 
572290 1374690 350 9.2e-140  0 0 0 0 9.5e-136 5.3e-102 2.4e-79 1e+02 
572290 1376190 350 7.2e-139  0 0 0 0 4.3e-134 4.4e-101 2.2e-78 1e+02 
572290 1377690 350 3.9e-138  0 0 0 0 1.2e-132 3.1e-100 1.5e-77 1e+02 
572290 1379190 350 1.5e-137  0 0 0 0 1.9e-131 1.9e-99 7.5e-77 1e+02 
572290 1380690 350 4.1e-137  0 0 0 0 1.9e-130 1.1e-98 2.8e-76 1e+02 
572290 1382190 350 7.8e-137  0 0 0 0 1.2e-129 5e-98 7.8e-76 1e+02 
572290 1383690 350 1e-136  0 0 0 0 4.2e-129 2e-97 1.6e-75 1e+02 
572290 1385190 350 9.8e-137  0 0 0 0 9.3e-129 7.3e-97 2.5e-75 1e+02 
572290 1386690 350 6.4e-137  0 0 0 0 1.2e-128 2.3e-96 3e-75 1e+02 
572290 1388190 350 3e-137  0 0 0 0 9.8e-129 6.2e-96 2.7e-75 1e+02 
572290 1389690 350 9.6e-138  0 0 0 0 4.7e-129 1.5e-95 1.9e-75 1e+02 
572290 1391190 350 2.2e-138  0 0 0 0 1.4e-129 3e-95 1.1e-75 1e+02 
572290 1392690 350 3.5e-139  0 0 0 0 2.4e-130 5.4e-95 5.2e-76 1e+02 
572290 1394190 350 4e-140  0 0 0 0 2.5e-131 8.5e-95 2.1e-76 1e+02 
572290 1395690 350 3.2e-141  0 0 0 0 1.5e-132 1.2e-94 7.4e-77 1e+02 
572290 1397190 350 1.8e-142  0 0 0 0 5.8e-134 1.4e-94 2.4e-77 1e+02 
572290 1398690 350 7.3e-144  0 0 0 0 1.3e-135 1.4e-94 7e-78 1e+02 
572290 1400190 350 2.1e-145  0 0 0 0 1.7e-137 1.2e-94 2e-78 1e+02 
